elapsed_ms,actual_interval_ms,encoder,delta_counts,command_speed_hz,reference_speed_hz,actual_speed_hz,position_error_arcsec
12438,83.41203600139124,16992707,-23.0,59.42,59.42,42.074521287508965,90.200251374868
12521,83.39167699887184,16992682,-25.0,59.42,59.42,45.74434047748682,90.48892428334764
12604,83.38971300145204,16992659,-23.0,59.42,59.42,42.0857844218014,90.85481527158476
12688,83.38743599961163,16992635,-24.0,59.42,59.42,43.91680030810704,91.18204820233427
12771,83.38845799880801,16992620,-15.0,59.42,59.42,27.44766379308414,91.85691079298442
12854,83.39253200028907,16992596,-24.0,59.42,59.42,43.91411661403093,92.18422037108765
12938,83.38539200121886,16992569,-27.0,59.42,59.42,49.40761142928703,92.39555112925275
13021,83.39561999855505,16992548,-21.0,59.42,59.42,38.4234292302224,92.83877858241624
13105,83.4026829998038,16992525,-23.0,59.42,59.42,42.07923963768955,93.20486464834545
13188,83.77516100154025,16992498,-27.0,59.42,59.42,49.177739530685635,93.42205780024156
13272,83.67229899886297,16992473,-25.0,59.42,59.42,45.59092210047722,93.71495145652871
13356,83.8511620004283,16992444,-29.0,59.42,59.42,52.77265958583135,93.85604009606989
13440,83.69201999994402,16992417,-27.0,59.42,59.42,49.22659348977066,94.07198275014255
13523,83.49643499968806,16992395,-22.0,59.42,59.42,40.20451404616905,94.47810272041896
13607,83.4587620011007,16992372,-23.0,59.42,59.42,42.05096505419904,94.84503225308197
13690,83.41628299967851,16992342,-30.0,59.42,59.42,54.87701626273185,94.9409562036581
13773,83.45653299875266,16992315,-27.0,59.42,59.42,49.36549481316909,95.15335697133555
13857,83.39051900111372,16992285,-30.0,59.42,59.42,54.893970844441725,95.24889341366051
13940,83.39696700022614,16992255,-30.0,59.42,59.42,54.889726610052705,95.34452683832514
14024,83.38376800020342,16992227,-28.0,59.42,59.42,51.2385208772237,95.517209360584
14107,83.38104899848986,16992200,-27.0,59.42,59.42,49.410184884452775,95.72847479700224
14190,83.3844010012399,16992170,-30.0,59.42,59.42,54.8979984719436,95.82391922040298
14274,83.41742099946714,16992141,-29.0,59.42,59.42,53.047058697166705,95.95848409709276
14357,83.38396799990733,16992117,-24.0,59.42,59.42,43.91862683968302,96.28566486674248
14441,83.38572399952682,16992087,-30.0,59.42,59.42,54.897127460043116,96.38112918894701
14524,83.39066600092337,16992051,-36.0,59.42,59.42,65.87264889381234,96.24492498336346
14607,83.38789200024621,16992022,-29.0,59.42,59.42,53.06584351732904,96.37904572360378
14691,83.39971199893625,16991995,-27.0,59.42,59.42,49.399127984129585,96.59059186437955
14774,83.38570399973833,16991960,-35.0,59.42,59.42,64.04666406476294,96.49293683670126
14858,83.38587300022482,16991929,-31.0,59.42,59.42,56.72693034421126,96.54977959016429
14941,83.3908420008811,16991902,-27.0,59.42,59.42,49.40438240006583,96.76119232007119
15024,83.39312200041604,16991876,-26.0,59.42,59.42,47.57328975200386,97.01126315255304
15108,83.39694599999348,16991847,-29.0,59.42,59.42,53.06008241747061,97.14552007117418
15191,83.44792599928041,16991820,-27.0,59.42,59.42,49.37058647701473,97.35779138366225
15275,83.7760239992349,16991790,-30.0,59.42,59.42,54.641369931709896,97.45912608619365
15359,83.60569100113935,16991762,-28.0,59.42,59.42,51.10251331385774,97.63514648295866
15442,83.43504299955384,16991741,-21.0,59.42,59.42,38.40527418607712,98.0789668851605
15525,83.3913719998236,16991711,-30.0,59.42,59.42,54.89340934167246,98.1745161571725
15609,83.39626300039527,16991686,-25.0,59.42,59.42,45.741824973703196,98.46325804226794
15692,83.4246329995949,16991663,-23.0,59.42,59.42,42.068168096011185,98.8296742512846
15776,83.39361900107178,16991644,-19.0,59.42,59.42,34.76488916781198,99.35011922769918
15859,83.407026999339,16991622,-22.0,59.42,59.42,40.247611196795255,99.75489444018234
15942,83.38839200041548,16991600,-22.0,59.42,59.42,40.25660542456885,100.1593893694701
16026,83.38591000028828,16991575,-25.0,59.42,59.42,45.74750417200954,100.44797553832625
16109,83.38106199880713,16991550,-25.0,59.42,59.42,45.75016405619269,100.73648878990711
16193,83.36579000024358,16991527,-23.0,59.42,59.42,42.097861537265416,101.10201995975898
16276,83.50526100002753,16991506,-21.0,59.42,59.42,38.37297991468997,101.54689648896283
16359,83.44556299925898,16991485,-21.0,59.42,59.42,38.400432425070406,101.99087511919274
16443,83.44452100027411,16991462,-23.0,59.42,59.42,42.0581416527452,102.35759045741263
16526,83.43075300035707,16991439,-23.0,59.42,59.42,42.06508221686528,102.72409871544826
16610,83.43969700035814,16991419,-20.0,59.42,59.42,36.57441148769873,103.20661292683629
16693,83.54065799903765,16991398,-21.0,59.42,59.42,38.35672090542922,103.65202185124068
16777,83.43776100082323,16991378,-20.0,59.42,59.42,36.57526012077302,104.13450694386468
16860,83.39301100022567,16991357,-21.0,59.42,59.42,38.424631329312824,104.57769515589962
16944,83.39999499912665,16991334,-23.0,59.42,59.42,42.08059586108789,104.94374079245064
17027,83.43710100052704,16991314,-20.0,59.42,59.42,36.575549436703504,105.42621595821645
17111,83.77168100014387,16991289,-25.0,59.42,59.42,45.53683559983055,105.72060438812798
17195,83.79627099930076,16991266,-23.0,59.42,59.42,41.88159499847297,106.09261028816135
17278,83.83786900049017,16991241,-25.0,59.42,59.42,45.50088535292681,106.38799423110233
17362,83.87583200055815,16991218,-23.0,59.42,59.42,41.84186792152054,106.7611967832928
17446,83.74666400050046,16991197,-21.0,59.42,59.42,38.26236831482447,107.20970417958833
17530,83.8298839989875,16991170,-27.0,59.42,59.42,49.14563697743826,107.42772040298811
17614,83.8104310005292,16991141,-29.0,59.42,59.42,52.79830655085235,107.56819642028825
17698,83.92448499944294,16991113,-28.0,59.42,59.42,50.90839625084812,107.74901169795861
17782,84.03024000108417,16991092,-21.0,59.42,59.42,38.13324468767026,108.2017842722614
17866,84.02553699852433,16991068,-24.0,59.42,59.42,43.583290340224956,108.53861468072903
17950,83.98315100021136,16991042,-26.0,59.42,59.42,47.23906056156449,108.79755995501273
18034,83.8863829994807,16991016,-26.0,59.42,59.42,47.29355366620777,109.05504977203745
18118,83.9897710011428,16990984,-32.0,59.42,59.42,58.135799655098026,109.0823517567997
18202,84.0120510001725,16990958,-26.0,59.42,59.42,47.222810406591,109.34173170695156
18285,83.75495299878821,16990929,-29.0,59.42,59.42,52.83327934276344,109.48137329696439
18369,83.73420900170458,16990899,-30.0,59.42,59.42,54.66865661389137,109.58207907318513
18453,83.74245899904054,16990873,-26.0,59.42,59.42,47.37483474536441,109.83740417429549
18537,83.75557500039577,16990849,-24.0,59.42,59.42,43.72376853699226,110.17017416871238
18620,83.75402700039558,16990815,-34.0,59.42,59.42,61.94315028249921,110.11668278200048
18704,83.82775099926221,16990784,-31.0,59.42,59.42,56.427907858539974,110.18017168436015
18788,83.66357399972912,16990756,-28.0,59.42,59.42,51.06715782323419,110.35706268121851
18872,84.00900800006639,16990729,-27.0,59.42,59.42,49.04084865365562,110.57777305274227
18956,84.03264800108445,16990692,-37.0,59.42,59.42,67.18522011887738,110.41260088798931
19040,83.82839299883926,16990663,-29.0,59.42,59.42,52.78699340194046,110.55334706609291
19123,83.8476040007663,16990630,-33.0,59.42,59.42,60.054195353977924,110.53988695161524
19207,83.97042999968107,16990602,-28.0,59.42,59.42,50.8805413705304,110.72139327367638
19291,83.91702399967471,16990571,-31.0,59.42,59.42,56.367878458050846,110.78622490333746
19375,83.85927299968898,16990538,-33.0,59.42,59.42,60.045838826240185,110.77294029862601
19459,83.93074200103001,16990509,-29.0,59.42,59.42,52.722622517392914,110.9152258760875
19543,84.03000699945551,16990482,-27.0,59.42,59.42,49.0285934035647,111.13625208699888
19627,83.92324099986581,16990452,-30.0,59.42,59.42,54.54551878850007,111.23980103443147
19711,83.79138800046348,16990415,-37.0,59.42,59.42,67.3786660879012,111.07100015340292
19795,83.87501499964856,16990384,-31.0,59.42,59.42,56.39611044355485,111.1351999388224
19879,83.78259900018747,16990356,-28.0,59.42,59.42,50.994609721887954,111.31388115351734
19962,83.4978829989268,16990328,-28.0,59.42,59.42,51.16849414679069,111.48828004381107
20046,83.54537900049763,16990303,-25.0,59.42,59.42,45.66018266075827,111.7792647360653
20129,83.86109800085251,16990277,-26.0,59.42,59.42,47.30781316755082,112.03637424932722
20213,83.84807199945499,16990251,-26.0,59.42,59.42,47.31516255109345,112.29328784257274
20297,83.78787699984969,16990226,-25.0,59.42,59.42,45.52803343652977,112.58791987145459
20381,83.47703500112402,16990200,-26.0,59.42,59.42,47.52546800681865,112.83925281315727
20464,83.38761699997121,16990177,-23.0,59.42,59.42,42.08684227510916,113.2051122760911
20547,83.40257199961343,16990150,-27.0,59.42,59.42,49.39743401311527,113.4167014332433
20631,83.4131889987475,16990128,-22.0,59.42,59.42,40.24463797686007,113.82156932643393
20714,83.40635700005805,16990104,-24.0,59.42,59.42,43.90683764065431,114.14908684203839
20798,83.41396200012241,16990081,-23.0,59.42,59.42,42.07354980176879,114.51534255188668
20881,83.3848760012188,16990060,-21.0,59.42,59.42,38.42838002275333,114.95840840794374
20964,83.40480100014247,16990037,-23.0,59.42,59.42,42.078171067982105,115.32452633005414
21048,83.3837529989978,16990011,-26.0,59.42,59.42,47.57863508851278,115.57445624631347
21131,83.3966310001415,16989984,-27.0,59.42,59.42,49.40095298175786,115.78595604674918
21215,83.54812899960962,16989966,-18.0,59.42,59.42,32.87424941931175,116.34734876958183
21299,83.81038300103683,16989942,-24.0,59.42,59.42,43.69517527386429,116.68094311400885
21382,83.81897399885929,16989918,-24.0,59.42,59.42,43.69069675142812,117.01466667294945
21466,83.9324900007341,16989892,-26.0,59.42,59.42,47.267573691848064,117.27284997097159
21550,83.9830749991961,16989862,-30.0,59.42,59.42,54.50665766636691,117.37729886288997
21634,83.98977300021215,16989842,-20.0,59.42,59.42,36.33487391961747,117.86808659549304
21718,83.92602099957003,16989815,-27.0,59.42,59.42,49.08934080046649,118.08754878547578
21802,83.88912900045398,16989788,-27.0,59.42,59.42,49.1109288648438,118.30645609442857
21886,83.55649500117579,16989762,-26.0,59.42,59.42,47.48027255324883,118.55898416916078
21969,83.53037300003052,16989734,-28.0,59.42,59.42,51.148591632632105,118.73387173140799
22053,83.76485199914896,16989707,-27.0,59.42,59.42,49.18379187152217,118.9509098288207
22137,83.7709339994035,16989675,-32.0,59.42,59.42,58.28766932495666,118.97492035462635
22220,83.552371001133,16989642,-33.0,59.42,59.42,60.266397354022644,118.9570197328615
22304,83.55242899961013,16989615,-27.0,59.42,59.42,49.30883633430004,119.17086284232033
22387,83.48360499985574,16989583,-32.0,59.42,59.42,58.48828042354469,119.1905517424341
22471,83.5511929999484,16989549,-34.0,59.42,59.42,62.09352727319171,119.1340095929071
22554,83.5285949997342,16989512,-37.0,59.42,59.42,67.59064908422039,118.9612561244774
22638,83.52231200115057,16989483,-29.0,59.42,59.42,52.98043986215375,119.09739863394506
22721,83.5433579995879,16989455,-28.0,59.42,59.42,51.14064169555017,119.27248149951279
22805,83.88292800009367,16989416,-39.0,59.42,59.42,70.94325241446454,119.02780982338354
22889,83.74679199914681,16989383,-33.0,59.42,59.42,60.126486882939936,119.01283342709326
22973,83.85174100112636,16989359,-24.0,59.42,59.42,43.67362360372229,119.34704982427525
23057,83.81262900002184,16989319,-40.0,59.42,59.42,72.8233405612227,119.06269699303988
23140,83.59015199857822,16989285,-34.0,59.42,59.42,62.06458724154781,119.0067408136366
23224,83.52296300108719,16989253,-32.0,59.42,59.42,58.46071935853667,119.0270216851475
23307,83.54105899888964,16989218,-35.0,59.42,59.42,63.927561319829366,118.931703303463
23391,83.52273400123522,16989186,-32.0,59.42,59.42,58.4608796441911,118.9519807306587
23474,83.52081100019859,16989153,-33.0,59.42,59.42,60.28917021187722,118.93360542478229
23558,83.51808999941568,16989121,-32.0,59.42,59.42,58.464130346301765,118.95381300299788
23641,83.5403729997779,16989086,-35.0,59.42,59.42,63.92808626661505,118.85848430341511
23725,83.53757000077167,16989053,-33.0,59.42,59.42,60.27707521990987,118.84036106442915
23809,83.51521599979606,16989024,-29.0,59.42,59.42,52.98494142834769,118.97639684515795
23892,83.4482409991324,16988989,-35.0,59.42,59.42,63.99866681348652,118.87968241694473
23975,83.50716400127567,16988955,-34.0,59.42,59.42,62.126265971273405,118.82247804100776
24059,83.50345299913897,16988928,-27.0,59.42,59.42,49.337756690342864,119.0355845177485
24142,83.50697899913939,16988898,-30.0,59.42,59.42,54.81741494680554,119.13287259851003
24226,83.56811300109257,16988866,-32.0,59.42,59.42,58.42913432706279,119.15383255706165
24311,84.83527299904381,16988836,-30.0,59.42,59.42,53.95912050405726,119.27109909278387
24395,83.95306100101152,16988806,-30.0,59.42,59.42,54.526144302169584,119.37509655353493
24479,83.98445700004231,16988784,-22.0,59.42,59.42,39.970891206075294,119.7885567102118
24563,83.98110000052839,16988752,-32.0,59.42,59.42,58.141802143211734,119.8157282771635
24647,83.95306799866376,16988729,-23.0,59.42,59.42,41.80337381393685,120.19009251186522
24730,83.69638300064253,16988703,-26.0,59.42,59.42,47.40091523691703,120.44472459828242
24814,84.0168939994328,16988673,-30.0,59.42,59.42,54.484717309127184,120.54968215121491
24898,83.84316400042735,16988648,-25.0,59.42,59.42,45.49801180696802,120.84514573459526
24982,83.79717599927972,16988620,-28.0,59.42,59.42,50.98573891722466,121.02404619737824
25066,84.0456260011706,16988591,-29.0,59.42,59.42,52.65055468875165,121.16805970918459
25150,83.94341999883181,16988569,-22.0,59.42,59.42,39.99043157637271,121.58090264115029
25234,83.96114600145665,16988539,-30.0,59.42,59.42,54.52089373185285,121.68502170586648
25318,84.03654599896981,16988510,-29.0,59.42,59.42,52.65624348934148,121.82889864819722
25402,83.81699600067805,16988488,-22.0,59.42,59.42,40.05075049125888,122.23984007631421
25486,83.840366000004,16988463,-25.0,59.42,59.42,45.49953020988504,122.53526157584457
25570,83.80296100040141,16988438,-25.0,59.42,59.42,45.519838679766075,122.83012047846496
25653,83.84668799953943,16988414,-24.0,59.42,59.42,43.6762555847181,123.16426087502916
25737,83.82071400046698,16988388,-26.0,59.42,59.42,47.33060560934732,123.42076298516129
25821,83.73711799868033,16988362,-26.0,59.42,59.42,47.3778564520518,123.67600775395428
25905,83.75435500056483,16988341,-21.0,59.42,59.42,38.25885475571259,124.12463082817833
25989,83.9284140001837,16988310,-31.0,59.42,59.42,56.36022872259503,124.18963377127767
26072,83.76374999897962,16988276,-34.0,59.42,59.42,61.93596014162688,124.13628862514904
26156,83.74751400151581,16988243,-33.0,59.42,59.42,60.12596852169081,124.12132308827077
26240,83.80702799877326,16988212,-31.0,59.42,59.42,56.44186081201017,124.18450030245602
26324,83.76110300014261,16988186,-26.0,59.42,59.42,47.36428979741641,124.44010582216069
