elapsed_ms,actual_interval_ms,encoder,delta_counts,command_speed_hz,reference_speed_hz,actual_speed_hz,position_error_arcsec
808978,83.84118599860813,16683628,-35.0,59.42,59.42,63.69871929010714,158.94257071330128
809062,83.84848500281805,16683598,-30.0,59.42,59.42,54.59414941839618,159.0449952791435
809146,83.74754899705295,16683571,-27.0,59.42,59.42,49.19395368836379,159.26177312750886
809230,83.88820000254782,16683541,-30.0,59.42,59.42,54.56830303440734,159.3647950342511
809313,83.84946099977242,16683512,-29.0,59.42,59.42,52.77373015119334,159.50585808957297
809397,83.84040999953868,16683483,-29.0,59.42,59.42,52.77942734475354,159.64678501162877
809481,83.84309399843914,16683455,-28.0,59.42,59.42,50.95781576929327,159.8263761126877
809565,83.84833500167588,16683426,-29.0,59.42,59.42,52.77443884886392,159.9674222322241
809649,83.85925399852567,16683400,-26.0,59.42,59.42,47.30885343100892,160.22450401042326
809732,83.60765000179526,16683377,-23.0,59.42,59.42,41.97608094832999,160.5936729209772
809816,83.43906799927936,16683352,-25.0,59.42,59.42,45.71835900249924,160.8830586226843
809900,83.85003999865148,16683325,-27.0,59.42,59.42,49.13382327475643,161.10137800617628
809984,83.9165489996958,16683298,-27.0,59.42,59.42,49.09488171266354,161.3206977307689
810068,83.84041400131537,16683270,-28.0,59.42,59.42,50.95944465914695,161.50024852282863
810151,83.85813100176165,16683244,-26.0,59.42,59.42,47.3094869735012,161.75731341038443
810235,83.7252549972618,16683214,-30.0,59.42,59.42,54.67450315797437,161.85788451222245
810319,83.82463500311133,16683182,-32.0,59.42,59.42,58.250328197895094,161.88270273804332
810403,83.82485999754863,16683156,-26.0,59.42,59.42,47.32826462657998,162.13926720682193
810487,83.91921099973843,16683125,-31.0,59.42,59.42,56.366409467192724,162.20413173046748
810570,83.83440300167422,16683095,-30.0,59.42,59.42,54.60331981678908,162.30634449333115
810654,83.48494899837533,16683066,-29.0,59.42,59.42,53.004150822576584,162.44192503755002
810737,83.41476699933992,16683028,-38.0,59.42,59.42,69.51215057396112,162.22883570792322
810821,83.40434100318816,16682999,-29.0,59.42,59.42,53.05537787242814,162.36320385247646
810904,83.40786400003708,16682973,-26.0,59.42,59.42,47.564881367160254,162.61349641476775
810988,83.50985699871671,16682939,-34.0,59.42,59.42,62.12426254459666,162.5563325433637
811071,83.78956799788284,16682910,-29.0,59.42,59.42,52.81145295124102,162.6964947667607
811155,83.85424700099975,16682869,-41.0,59.42,59.42,74.60687728255925,162.37414408905798
811239,83.82946500205435,16682842,-27.0,59.42,59.42,49.145882617454824,162.5921540104558
811323,83.81811499930336,16682802,-40.0,59.42,59.42,72.81857418352499,162.30788369242129
811407,83.90807500109076,16682767,-35.0,59.42,59.42,63.64794058027878,162.2180854837334
811491,83.91376599684008,16682730,-37.0,59.42,59.42,67.28040251867138,162.05112525190523
811575,83.91197200035094,16682694,-36.0,59.42,59.42,65.4634128068999,161.92276184695095
811659,83.892859001935,16682657,-37.0,59.42,59.42,67.29716951230355,161.75548715954585
811743,83.87694799966994,16682621,-36.0,59.42,59.42,65.49074797668622,161.62659696954233
811826,83.88470700083417,16682583,-38.0,59.42,59.42,69.12272869585561,161.42057586062174
811910,83.95184599794447,16682549,-34.0,59.42,59.42,61.79719123004187,161.37005980763354
811994,83.93188500122051,16682507,-42.0,59.42,59.42,76.35586173427187,161.0102530490158
812078,83.91000099800294,16682472,-35.0,59.42,59.42,63.6464796610133,160.92048380864557
812162,83.88411700070719,16682436,-36.0,59.42,59.42,65.4851509309407,160.79170144534632
812246,83.79968100052793,16682394,-42.0,59.42,59.42,76.47632222143693,160.42990624766793
812330,83.78987600008259,16682359,-35.0,59.42,59.42,63.73772616479032,160.33833024474305
812413,83.7793930004409,16682326,-33.0,59.42,59.42,60.10308991613845,160.32384418992544
812497,83.95542099970044,16682284,-42.0,59.42,59.42,76.3344561904212,159.96439142890583
812581,83.8884410004539,16682253,-31.0,59.42,59.42,56.387084477459844,160.02879315060778
812665,83.9017199978116,16682218,-35.0,59.42,59.42,63.65276149302181,159.9388993583015
812749,83.8272360015253,16682180,-38.0,59.42,59.42,69.17011845224737,159.73201384603996
812833,83.58895299897995,16682146,-34.0,59.42,59.42,62.06547749573212,159.67603963285842
812916,83.44301800025278,16682115,-31.0,59.42,59.42,56.6880815523795,159.73374188640904
812999,83.43271600097069,16682084,-31.0,59.42,59.42,56.69508121154736,159.79128919080782
813083,83.41351600029157,16682047,-37.0,59.42,59.42,67.68389853156731,159.61680485510968
813166,83.4090729986201,16682015,-32.0,59.42,59.42,58.540543905586624,159.6353727426841
813250,83.48810600000434,16681987,-28.0,59.42,59.42,51.17448630946039,159.80962458019238
813333,83.55110400225385,16681955,-32.0,59.42,59.42,58.44102909601629,159.83032871170778
813417,83.42342700052541,16681923,-32.0,59.42,59.42,58.530471302374664,159.84911249333925
813500,83.58196299741394,16681895,-28.0,59.42,59.42,51.11702075760283,160.0247760046152
813584,83.48245700108237,16681862,-33.0,59.42,59.42,60.31686861539922,160.00582382822373
813667,83.41446299891686,16681837,-25.0,59.42,59.42,45.73184467631871,160.29483945380943
813751,83.40924300136976,16681807,-30.0,59.42,59.42,54.88164805278026,160.39065751797102
813834,83.47451100053149,16681785,-22.0,59.42,59.42,40.215073481875514,160.79644773622735
813918,83.84653900066041,16681756,-29.0,59.42,59.42,52.77556928247386,160.9374668426737
814002,83.83615399725386,16681728,-28.0,59.42,59.42,50.96203408424424,161.1169535613436
814085,83.48535100230947,16681699,-29.0,59.42,59.42,53.0038955936424,161.252540151978
814169,83.43099899866502,16681674,-25.0,59.42,59.42,45.722780637998106,161.5418044903684
814252,83.46056599839358,16681650,-24.0,59.42,59.42,43.878319433760936,161.87013734657648
814336,83.41580600244924,16681620,-30.0,59.42,59.42,54.877330066385646,161.96605412278637
814419,83.39702800003579,16681589,-31.0,59.42,59.42,56.719342676971294,162.0230646551156
814502,83.425406999595,16681567,-22.0,59.42,59.42,40.23874398079109,162.42811631543887
814586,83.42799599995487,16681538,-29.0,59.42,59.42,53.04033466328729,162.56284024740629
814669,83.51490499990177,16681508,-30.0,59.42,59.42,54.81221248776352,162.66024754066842
814753,83.99776499936706,16681481,-27.0,59.42,59.42,49.04741271277925,162.8807888097321
814837,84.04674399935175,16681455,-26.0,59.42,59.42,47.20331767142103,163.14069056644308
814921,83.93644800162292,16681424,-31.0,59.42,59.42,56.354834186973704,163.20581434644745
815005,83.8936369982548,16681396,-28.0,59.42,59.42,50.927115456788194,163.38616564897194
815089,84.06149300208199,16681367,-29.0,59.42,59.42,52.640616649711454,163.53041781138054
815173,83.98387099805404,16681342,-25.0,59.42,59.42,45.42178421036807,163.82799772474127
815257,83.90110999971512,16681312,-30.0,59.42,59.42,54.55990652287608,163.9312138067165
815341,84.07308700043359,16681274,-38.0,59.42,59.42,68.96784750772974,163.7280260625011
815425,84.02054299949668,16681240,-34.0,59.42,59.42,61.7466645184747,163.67854325964544
815509,83.72073600185104,16681208,-32.0,59.42,59.42,58.32261794607303,163.70179877305677
815593,84.02225600002566,16681168,-40.0,59.42,59.42,72.64165371848782,163.42059887602002
815677,84.05773399863392,16681131,-37.0,59.42,59.42,67.16516951571349,163.25580402191684
815761,84.10387399999308,16681098,-33.0,59.42,59.42,59.87120629693484,163.24619838441313
815845,84.04723700004979,16681062,-36.0,59.42,59.42,65.35805647598796,163.11986945804904
815929,83.88316900163773,16681020,-42.0,59.42,59.42,76.40020617395699,162.7593299773053
816013,84.02290199956042,16680987,-33.0,59.42,59.42,59.92890355835774,162.7485064652469
816097,84.08209399931366,16680950,-37.0,59.42,59.42,67.1457106333613,162.5840780023014
816181,83.99653699962073,16680914,-36.0,59.42,59.42,65.39750635820621,162.45698651307458
816265,84.00813399930485,16680877,-37.0,59.42,59.42,67.20482510862243,162.29144564088148
816349,83.63254300275003,16680843,-34.0,59.42,59.42,62.03312843278492,162.23612705132473
816433,83.80450399999972,16680803,-40.0,59.42,59.42,72.83040091735428,161.9516520145031
816516,83.81200299845659,16680765,-38.0,59.42,59.42,69.18269026283475,161.74453738740272
816600,83.80482799839228,16680726,-39.0,59.42,59.42,71.00936636358425,161.4986910335541
816684,84.00358200015035,16680694,-32.0,59.42,59.42,58.12624156897572,161.5262007452365
816768,83.9978260009957,16680658,-36.0,59.42,59.42,65.39650279085657,161.39912864347656
816852,83.99426899995888,16680621,-37.0,59.42,59.42,67.21591866140015,161.23337923216113
816936,83.96399200137239,16680587,-34.0,59.42,59.42,61.788251815911785,161.18304586341486
817020,83.8186590008263,16680547,-40.0,59.42,59.42,72.81810157497068,160.8987837275372
817104,83.96523599731154,16680516,-31.0,59.42,59.42,56.335512586738346,160.9643404987885
817188,83.90738800153485,16680481,-35.0,59.42,59.42,63.648461703721594,160.87453195715497
817272,83.90812599827768,16680449,-32.0,59.42,59.42,58.19236744841883,160.90060594494318
817356,83.94022400170797,16680415,-34.0,59.42,59.42,61.80574739882083,160.84991508914146
817440,83.89682399865706,16680383,-32.0,59.42,59.42,58.20020672151022,160.87581908708526
817523,83.78860400262056,16680355,-28.0,59.42,59.42,50.99095501539058,161.05459062114522
817607,83.87092299744836,16680324,-31.0,59.42,59.42,56.398861969349134,161.11872886003835
817691,83.79566000076011,16680290,-34.0,59.42,59.42,61.912374473844345,161.0658636622746
817775,83.9293489989359,16680260,-30.0,59.42,59.42,54.54154921192154,161.16950447821245
817859,83.82065600017086,16680229,-31.0,59.42,59.42,56.43268419857461,161.23288666690797
817943,83.92983800149523,16680199,-30.0,59.42,59.42,54.541231435099974,161.3365348377805
818027,83.83022899943171,16680168,-31.0,59.42,59.42,56.42623986398828,161.40006101096634
818111,83.89238900053897,16680139,-29.0,59.42,59.42,52.746725666574726,161.54176973293272
818194,83.91862400094396,16680109,-30.0,59.42,59.42,54.54851975049672,161.64524923752734
818278,83.90594199954649,16680080,-29.0,59.42,59.42,52.73820569404867,161.7871618059165
818362,83.90263799810782,16680056,-24.0,59.42,59.42,43.647130321249115,162.12214372892478
818446,83.90535700164037,16680026,-30.0,59.42,59.42,54.55714488719124,162.22542368872882
818530,84.0214929994545,16680001,-25.0,59.42,59.42,45.401445861593615,162.52356946285573
818614,83.93543200145359,16679977,-24.0,59.42,59.42,43.63007716379633,162.85904463022024
818698,83.89928699762095,16679943,-34.0,59.42,59.42,61.83590429555272,162.80773805373283
818782,83.89890400212607,16679918,-25.0,59.42,59.42,45.46778424576717,163.10404000506
818866,83.89157700003125,16679892,-26.0,59.42,59.42,47.290625568387185,163.36160794342388
818950,83.91026699973736,16679863,-29.0,59.42,59.42,52.735487400354124,163.50358556278937
819033,83.77247200041893,16679836,-27.0,59.42,59.42,49.17931808022088,163.72073827025994
819117,83.6752199975308,16679807,-29.0,59.42,59.42,52.8836234700737,163.85918062111742
819201,83.55617200140841,16679779,-28.0,59.42,59.42,51.132798872451744,164.03445621808217
819284,83.49785899918061,16679754,-25.0,59.42,59.42,45.68616861975389,164.32472617684658
819368,83.49636099956115,16679723,-31.0,59.42,59.42,56.651865455547956,164.3832307457801
819452,83.90360799967311,16679688,-35.0,59.42,59.42,63.65132917640212,164.29336535031985
819535,83.85733100294601,16679655,-33.0,59.42,59.42,60.04722938830596,164.28005153664228
819619,83.9350279966311,16679625,-30.0,59.42,59.42,54.53785896078729,164.38377776860975
819703,84.03410500250175,16679592,-33.0,59.42,59.42,59.92091413926635,164.3731227574176
819787,83.85282699964591,16679559,-33.0,59.42,59.42,60.05045471688466,164.3597412004339
819871,84.00479299962171,16679524,-35.0,59.42,59.42,63.574660220864416,164.2713976969375
819955,84.01719199900981,16679490,-34.0,59.42,59.42,61.74912726565705,164.2218644927307
820039,83.9634930016473,16679456,-34.0,59.42,59.42,61.788619026940864,164.1715236186855
820123,83.80135499828612,16679421,-35.0,59.42,59.42,63.728995455792145,164.08012026778547
820207,83.88721799929044,16679387,-34.0,59.42,59.42,61.8448007334548,164.02863216526575
820291,83.87713100091787,16679352,-35.0,59.42,59.42,63.67142161570307,163.93836853754124
820375,84.05817500170087,16679320,-32.0,59.42,59.42,58.088490499599814,163.96669936549964
820459,83.81690899841487,16679287,-33.0,59.42,59.42,60.0761880961302,163.95277757708376
820543,83.90451300147106,16679251,-36.0,59.42,59.42,65.46923241666025,163.82430198365824
820627,83.90937299918733,16679223,-28.0,59.42,59.42,50.91756480579803,164.0048899664553
820710,83.79133799826377,16679182,-41.0,59.42,59.42,74.66289076031501,163.6815930941015
820794,83.5667090032075,16679148,-34.0,59.42,59.42,62.08199823988368,163.62528431593074
820877,83.55031899918686,16679110,-38.0,59.42,59.42,69.39937409223334,163.4142337815736
820961,83.54867699745228,16679075,-35.0,59.42,59.42,63.92173238168517,163.31902997982488
821045,83.55973000288941,16679040,-35.0,59.42,59.42,63.91327702579135,163.22399242287682
821128,83.56026399997063,16679004,-36.0,59.42,59.42,65.7389505435494,163.09033908779756
821212,83.54526800030726,16678967,-37.0,59.42,59.42,67.577160122393,162.9178363927592
821295,83.53433399679489,16678933,-34.0,59.42,59.42,62.106059066072845,162.8610406722342
821379,83.77587300128653,16678905,-28.0,59.42,59.42,50.9987038563524,163.03962072328156
821463,83.96485699995537,16678864,-41.0,59.42,59.42,74.50859489498475,162.7189336960075
821547,83.88365499922656,16678834,-30.0,59.42,59.42,54.57125966664432,162.8218872427751
821631,83.92479000031017,16678801,-33.0,59.42,59.42,59.99896324562016,162.80958805879595
821715,83.90690799933509,16678774,-27.0,59.42,59.42,49.10052277111257,163.02876277611497
821799,83.88710000144783,16678739,-35.0,59.42,59.42,63.663855012067714,162.93864908901213
821882,83.9165139987017,16678710,-29.0,59.42,59.42,52.731561611263565,163.08072066753684
821966,83.62393700008397,16678683,-27.0,59.42,59.42,49.266671657313424,163.29563930648456
822050,83.91042100265622,16678656,-27.0,59.42,59.42,49.09846712298802,163.51486686178873
822134,83.92259199899854,16678625,-31.0,59.42,59.42,56.364138627074894,163.57978223798762
822218,83.90103299825569,16678595,-30.0,59.42,59.42,54.55995659606682,163.68299716180798
822302,83.91340500020306,16678561,-34.0,59.42,59.42,61.82550071990817,163.63190292978555
822386,83.89627799988375,16678537,-24.0,59.42,59.42,43.65043911727615,163.96678919404806
822470,83.89455799988355,16678503,-34.0,59.42,59.42,61.839389883396265,163.91541149018352
822553,83.89203700062353,16678476,-27.0,59.42,59.42,49.1092265031588,164.13436253745812
822637,83.8882050011307,16678452,-24.0,59.42,59.42,43.65463982630978,164.46912737826918
822721,83.92910999828018,16678426,-26.0,59.42,59.42,47.26947725683371,164.72725983873065
822805,83.93317900117836,16678396,-30.0,59.42,59.42,54.539060395719474,164.83095826053534
822889,83.9143890007108,16678370,-26.0,59.42,59.42,47.27776968281798,165.0888693070727
822973,83.90936000068905,16678341,-29.0,59.42,59.42,52.736057432551775,165.23083328454894
823057,83.92534499944304,16678315,-26.0,59.42,59.42,47.27159782633397,165.48890911683947
823141,83.91264899910311,16678283,-32.0,59.42,59.42,58.189230804192455,165.51505113366966
823225,83.86207100193133,16678254,-29.0,59.42,59.42,52.76579477774991,165.65630385209337
823309,83.85882199945627,16678225,-29.0,59.42,59.42,52.767839120774816,165.7975077032862
823392,83.85598499808111,16678202,-23.0,59.42,59.42,41.85177103882697,166.1704117429146
823476,83.83310200224514,16678172,-30.0,59.42,59.42,54.604167201488096,166.2726049378524
823560,83.86393099863199,16678139,-33.0,59.42,59.42,60.042503739863314,166.25939039264745
823644,83.96951900067506,16678110,-29.0,59.42,59.42,52.69827528831534,166.40225920284277
823728,83.82712700040429,16678083,-27.0,59.42,59.42,49.147253333102185,166.62023395908844
823812,83.92312599971774,16678049,-34.0,59.42,59.42,61.81833933673358,166.56928593758192
823896,83.92036800069036,16678014,-35.0,59.42,59.42,63.63861716896983,166.47967262405948
823980,83.8671789970249,16677986,-28.0,59.42,59.42,50.94318169031966,166.65962598005558
824063,83.79715500268503,16677955,-31.0,59.42,59.42,56.44851080234686,166.72265469759196
824147,83.68948899806128,16677914,-41.0,59.42,59.42,74.75375450995915,166.39782594625393
824231,83.99493300021277,16677880,-34.0,59.42,59.42,61.765491035475414,166.34795795140215
824315,83.91251400098554,16677846,-34.0,59.42,59.42,61.82615719496937,166.29685031813895
824399,83.54503599912277,16677809,-37.0,59.42,59.42,67.5773477814323,166.12434413364323
824482,83.57467400128371,16677778,-31.0,59.42,59.42,56.598780263292966,166.18402658396286
824566,83.53733399781049,16677747,-31.0,59.42,59.42,56.62407911532081,166.24314741495903
824649,83.5411540028872,16677706,-41.0,59.42,59.42,74.88648666989671,165.91608760331326
824733,83.56790499965427,16677671,-35.0,59.42,59.42,63.907024735119236,165.8211730039369
824816,83.51724299791385,16677641,-30.0,59.42,59.42,54.81067806398187,165.91861546229651
824900,83.50115999928676,16677607,-34.0,59.42,59.42,62.13073304962847,165.86132078204184
824983,83.56677800111356,16677569,-38.0,59.42,59.42,69.3857054495117,165.65051780238926
825067,83.54537999912282,16677527,-42.0,59.42,59.42,76.70910595316327,165.28489774281778
825150,83.55193800161942,16677496,-31.0,59.42,59.42,56.614181819257354,165.34423822807145
825234,83.55829599895515,16677457,-39.0,59.42,59.42,71.21887376029561,165.09468386346057
825318,83.53678400089848,16677425,-32.0,59.42,59.42,58.45104714526098,165.11517261231057
825401,83.53563700075028,16677390,-35.0,59.42,59.42,63.93171062820809,165.01977268004643
825485,83.61112999773468,16677353,-37.0,59.42,59.42,67.52392837266956,164.84826059472945
825568,83.57465300287004,16677319,-34.0,59.42,59.42,62.076097175920545,164.79207129977516
825652,83.88711299994611,16677287,-32.0,59.42,59.42,58.20694413459117,164.81782923762205
825736,84.01522799977101,16677248,-39.0,59.42,59.42,70.83153704458458,164.57514744444416
825820,83.91500099969562,16677215,-33.0,59.42,59.42,60.00596235044154,164.56270102716582
825904,83.9530779994675,16677182,-33.0,59.42,59.42,59.978746588147,164.55082731414197
825988,83.94013799988898,16677148,-34.0,59.42,59.42,61.80581072259926,164.50013516481377
826072,83.9216509994003,16677108,-40.0,59.42,59.42,72.72873629528112,164.21742209940172
826156,83.79204800075968,16677082,-26.0,59.42,59.42,47.34679782756989,164.47349305319034
826239,83.65378899907228,16677052,-30.0,59.42,59.42,54.72121195611075,164.57298925728273
826323,83.62550300080329,16677018,-34.0,59.42,59.42,62.03835068352492,164.5175647812567
826407,83.54603499901714,16676989,-29.0,59.42,59.42,52.96539600206111,164.65406410092186
826490,83.58106599916937,16676958,-31.0,59.42,59.42,56.59445177956942,164.71384269128419
826574,83.5334330004116,16676927,-31.0,59.42,59.42,56.62672345037815,164.77290484859753
826657,83.55054300045595,16676897,-30.0,59.42,59.42,54.78883265576167,164.8708481618891
826741,83.53667399933329,16676871,-26.0,59.42,59.42,47.49153834256872,165.12307811512667
826824,83.52175900290604,16676846,-25.0,59.42,59.42,45.6730953845485,165.4137075463784
826908,83.4769349967246,16676819,-27.0,59.42,59.42,49.353429747230805,165.6264151741317
826991,83.4218370000599,16676785,-34.0,59.42,59.42,62.18981105925868,165.56792742143412
827075,83.59529900189955,16676756,-29.0,59.42,59.42,52.93418267484693,165.7051677055716
827158,83.6050219986646,16676727,-29.0,59.42,59.42,52.92802659863758,165.84255423026502
827242,84.09048500107019,16676700,-27.0,59.42,59.42,48.99333196642364,166.06449007189931
827327,84.14256100149942,16676669,-31.0,59.42,59.42,56.21678913826628,166.1327139331245
827411,84.08943899848964,16676641,-28.0,59.42,59.42,50.80853182498624,166.3160102323464
827495,84.11612000054447,16676613,-28.0,59.42,59.42,50.79241573995977,166.49970783218242
827579,84.00901699860697,16676584,-29.0,59.42,59.42,52.67349846741304,166.6431707194215
827663,84.0831910027191,16676551,-33.0,59.42,59.42,59.88593356860307,166.63325399541927
827747,84.1082879996975,16676520,-31.0,59.42,59.42,56.239696727533115,166.70096236713465
827831,84.0702789973875,16676490,-30.0,59.42,59.42,54.45011927333143,166.80672286713857
827915,83.9879529994505,16676454,-36.0,59.42,59.42,65.40419031924661,166.6795022686477
827999,83.97165700080222,16676427,-27.0,59.42,59.42,49.062662260381984,166.8996508554637
828083,84.02443299928564,16676396,-31.0,59.42,59.42,56.29582301870714,166.9660979903226
828167,83.94340700033354,16676359,-37.0,59.42,59.42,67.25664533847866,166.79958357956517
828251,83.94443600263912,16676329,-30.0,59.42,59.42,54.531746673550636,166.903451314411
828335,83.8709059971734,16676292,-37.0,59.42,59.42,67.31478438202721,166.7358464387216
828419,83.95003900295706,16676261,-31.0,59.42,59.42,56.34571068166368,166.80117463672985
828503,83.89560700015863,16676224,-37.0,59.42,59.42,67.29496519542823,166.63394128110727
828587,83.98756699898513,16676188,-36.0,59.42,59.42,65.4044909119272,166.506714876904
828671,83.88051300062216,16676149,-39.0,59.42,59.42,70.9452949379418,166.26200687752237
828754,83.48134799962281,16676117,-32.0,59.42,59.42,58.48986171164919,166.28166183080094
828837,83.42442700086394,16676085,-32.0,59.42,59.42,58.52976970341593,166.30046065312501
828921,83.41676899726735,16676048,-37.0,59.42,59.42,67.68125906806519,166.1260252447378
829004,83.40459000100964,16676010,-38.0,59.42,59.42,69.52063242178649,165.9127828460594
829088,83.41795099840965,16675978,-32.0,59.42,59.42,58.53431355671982,165.93148426485428
829171,83.45202700002119,16675944,-34.0,59.42,59.42,62.16731297909256,165.87345059051177
829255,83.72063400020124,16675908,-36.0,59.42,59.42,65.6130251293462,165.74220933049034
829339,83.83443099955912,16675871,-37.0,59.42,59.42,67.34407195004032,165.57405584576026
829422,83.5330870031612,16675836,-35.0,59.42,59.42,63.933662258559806,165.47861755977925
829506,83.41788100005942,16675801,-35.0,59.42,59.42,64.02195917528995,165.3814464963075
829589,83.40382699680049,16675765,-36.0,59.42,59.42,65.86225429092993,165.2454402411501
829672,83.41592300348566,16675728,-37.0,59.42,59.42,67.68194548286763,165.0709921084348
829756,83.77297799961525,16675693,-35.0,59.42,59.42,63.75058281800043,164.97916194796554
829840,83.83131099981256,16675659,-34.0,59.42,59.42,61.88604495594254,164.92683296573765
829924,83.9723690005485,16675627,-32.0,59.42,59.42,58.147847418334784,164.9538732124471
830008,84.02028099953895,16675593,-34.0,59.42,59.42,61.746857062742606,164.90438646893196
830092,83.98737300012726,16675559,-34.0,59.42,59.42,61.77105076547803,164.8544047664814
830176,83.93780199912726,16675526,-33.0,59.42,59.42,59.98966223439298,164.84230129191022
830260,84.01093800057424,16675495,-31.0,59.42,59.42,56.30486603235721,164.90854545271065
830344,84.3082030005462,16675461,-34.0,59.42,59.42,61.53598459709062,164.863389254037
830428,84.0912709973054,16675427,-34.0,59.42,59.42,61.69473025822433,164.81497024889387
830513,84.16987000236986,16675395,-32.0,59.42,59.42,58.01140598010334,164.84498104645266
830597,84.17925399771775,16675367,-28.0,59.42,59.42,50.75432169565002,165.02962822501075
830681,84.20671299973037,16675337,-30.0,59.42,59.42,54.36189771193963,165.1374407862083
830765,84.27403300083824,16675305,-32.0,59.42,59.42,57.93970368015297,165.1690182668761
830849,84.15798500209348,16675276,-29.0,59.42,59.42,52.580261136420084,165.31472173530312
830934,84.26015399891185,16675245,-31.0,59.42,59.42,56.13833330326084,165.3847142760546
831018,84.17710199864814,16675212,-33.0,59.42,59.42,59.8191226719336,165.37621003799495
831102,84.24022500184947,16675188,-24.0,59.42,59.42,43.47221739874982,165.7162695016306
831186,84.26949999920907,16675160,-28.0,59.42,59.42,50.69996781208029,165.90227404209523
831270,84.06399500017869,16675130,-30.0,59.42,59.42,54.45418955808928,166.00794002646091
831355,84.29985800103168,16675101,-29.0,59.42,59.42,52.49177084107123,166.15577736232967
831439,84.28484499745537,16675072,-29.0,59.42,59.42,52.50112079174609,166.3033888923032
831523,84.25776800140738,16675047,-25.0,59.42,59.42,45.2741314671578,166.6050884048985
831607,83.56741199895623,16675023,-24.0,59.42,59.42,43.822218343266876,166.93502829841168
831690,83.6451670002134,16674994,-29.0,59.42,59.42,52.90262410634807,167.07301863152807
831774,83.56095400085906,16674964,-30.0,59.42,59.42,54.78200642255639,167.17111853342325
831858,83.53229500062298,16674937,-27.0,59.42,59.42,49.32072136703863,167.38465881369524
831941,83.53395399899455,16674905,-32.0,59.42,59.42,58.45302737685291,167.40510499737098
832025,83.52779800043209,16674878,-27.0,59.42,59.42,49.323376714105265,167.6185776396684
832108,83.56214900049963,16674844,-34.0,59.42,59.42,62.08538606659075,167.56220027592192
832192,83.54836699800217,16674814,-30.0,59.42,59.42,54.79025962122589,167.6601108606406
832275,83.4746950022236,16674781,-33.0,59.42,59.42,60.32247725482396,167.64104193844992
832359,83.53532799810637,16674751,-30.0,59.42,59.42,54.79881181353318,167.73875640764584
832442,83.57900000191876,16674718,-33.0,59.42,59.42,60.247195952445,167.72125630436025
832526,83.6209389999567,16674685,-33.0,59.42,59.42,60.216979752255675,167.7043869924382
832609,83.55160899736802,16674644,-41.0,59.42,59.42,74.8771159610113,167.37748443109723
832693,83.59610700063058,16674605,-39.0,59.42,59.42,71.18666105265059,167.1284987699466
832777,83.52646799903596,16674573,-32.0,59.42,59.42,58.45826618762757,167.14883235903633
832860,83.53037300184951,16674541,-32.0,59.42,59.42,58.45553329316375,167.1692246820531
832944,83.52217499850667,16674501,-40.0,59.42,59.42,73.07658864378385,166.88050322294782
833027,83.55656800267752,16674463,-38.0,59.42,59.42,69.3941838727052,166.66954667789938
833111,83.5381500000949,16674423,-40.0,59.42,59.42,73.06261420671952,166.3810654938008
833194,83.56656599789858,16674382,-41.0,59.42,59.42,74.86371422492483,166.05438789603076
833278,83.54176899956656,16674343,-39.0,59.42,59.42,71.23296293146336,165.80458495398673
833361,83.54073900045478,16674316,-27.0,59.42,59.42,49.31573620449506,166.0182522378214
833445,83.52629100045306,16674279,-37.0,59.42,59.42,67.59251351283366,165.8454641156585
833528,83.53554299901589,16674241,-38.0,59.42,59.42,69.41164964736399,165.63419134010027
833612,83.65790199968615,16674203,-38.0,59.42,59.42,69.31012737770729,165.42475892803395
833696,83.66791200023727,16674166,-37.0,59.42,59.42,67.47810263400609,165.25410088307225
833779,83.54665600199951,16674127,-39.0,59.42,59.42,71.2287962097798,165.00437144490465
833863,83.53217399780988,16674094,-33.0,59.42,59.42,60.28096899234327,164.9861670463244
833946,83.52705400102423,16674056,-38.0,59.42,59.42,69.41870407256192,164.77476659040022
834030,83.55040899914457,16674019,-37.0,59.42,59.42,67.57300198473959,164.60234121951876
834113,83.54515700193588,16673984,-35.0,59.42,59.42,63.92442558640772,164.50708447461744
834197,83.5423600001377,16673952,-32.0,59.42,59.42,58.44714585501237,164.5276570903295
834281,83.53997800077195,16673910,-42.0,59.42,59.42,76.7140662425214,164.161955780989
834364,83.52594600000884,16673880,-30.0,59.42,59.42,54.80496705478218,164.2595291384834
834448,83.53783199709142,16673846,-34.0,59.42,59.42,62.103458483703925,164.20278603028777
834531,83.47127100205398,16673818,-28.0,59.42,59.42,51.18480749376474,164.37678465785277
834615,83.6342929978855,16673779,-39.0,59.42,59.42,71.15415843265939,164.12837334035373
834698,83.55308400132344,16673748,-31.0,59.42,59.42,56.61340530889411,164.18773106223085
834782,83.59505499902298,16673715,-33.0,59.42,59.42,60.235625069973956,164.17047243713952
834865,83.53871600047569,16673685,-30.0,59.42,59.42,54.796589388852155,164.26823786422034
834949,83.54071199937607,16673652,-33.0,59.42,59.42,60.27480817571446,164.25016188305347
835032,83.54103900273913,16673622,-30.0,59.42,59.42,54.79506567544497,164.34796224968537
835116,83.52410799852805,16673590,-32.0,59.42,59.42,58.45991794472142,164.368260342745
835200,83.52832200034754,16673560,-30.0,59.42,59.42,54.80340810307375,164.465869436918
835283,83.57887999954983,16673535,-25.0,59.42,59.42,45.64188064790467,164.75735800722993
835367,83.52743900104542,16673509,-26.0,59.42,59.42,47.496789123396276,165.00944905974418
835450,83.55163599844673,16673481,-28.0,59.42,59.42,51.135574862704395,165.1846564321059
