elapsed_ms,actual_interval_ms,encoder,delta_counts,command_speed_hz,reference_speed_hz,actual_speed_hz,position_error_arcsec
2834,83.42526900014491,16994915,-13.0,59.42,59.42,23.777478956903987,36.56027864117726
2917,83.41537700107438,16994900,-15.0,59.42,59.42,27.438806148961245,37.23554611212831
3001,83.54335499825538,16994890,-10.0,59.42,59.42,18.26451554742881,38.1058575092141
3084,83.56278400242445,16994875,-15.0,59.42,59.42,27.39040335597954,38.78334208280777
3168,83.52920399920549,16994862,-13.0,59.42,59.42,23.747892750706303,39.537569209695675
3251,83.48875299998326,16994841,-21.0,59.42,59.42,38.380567297796894,39.982197447229595
3335,83.53474599789479,16994823,-18.0,59.42,59.42,32.87951616348026,40.54338888051565
3419,83.6850180021429,16994800,-23.0,59.42,59.42,41.93727345897366,40.91372145898533
3502,83.49848899888457,16994779,-21.0,59.42,59.42,38.37609208913716,41.358496132636226
3586,83.61915299974498,16994759,-20.0,59.42,59.42,36.49591873418411,41.84370948563102
3670,83.78267100124503,16994740,-19.0,59.42,59.42,34.60345543091981,42.370006071601445
3754,83.95873499830486,16994712,-28.0,59.42,59.42,50.88762875698713,42.55133649280157
3837,83.79628600232536,16994690,-22.0,59.42,59.42,40.06064891297026,42.961966428305196
3921,83.8635339969187,16994665,-25.0,59.42,59.42,45.486960587245925,43.25773639043715
4005,83.7789490033174,16994643,-22.0,59.42,59.42,40.06893896003727,43.66810556555652
4089,83.78488299786113,16994622,-21.0,59.42,59.42,38.244914696685804,44.1171878018479
4173,83.831136002118,16994600,-22.0,59.42,59.42,40.043995033840254,44.52834190530779
4256,83.79045399851748,16994576,-24.0,59.42,59.42,43.70556788085663,44.86163650383574
4340,83.7706749989593,16994554,-22.0,59.42,59.42,40.07289655707924,45.27188123224118
4424,83.83117800258333,16994531,-23.0,59.42,59.42,41.864155651813114,45.64441215760248
4508,83.77255899904412,16994507,-24.0,59.42,59.42,43.71490400623653,45.97743760303555
4592,83.770615998219,16994483,-24.0,59.42,59.42,43.715917942848336,46.310433824400384
4675,83.65459600099712,16994462,-21.0,59.42,59.42,38.304478848798766,46.757556454686615
4759,83.48075799949584,16994435,-27.0,59.42,59.42,49.35116960605318,46.97032158302992
4842,83.40730300187715,16994412,-23.0,59.42,59.42,42.07690883250373,47.33647713696654
4925,83.41495899730944,16994384,-28.0,59.42,59.42,51.219361477331766,47.5096287932657
5009,83.42321300006006,16994365,-19.0,59.42,59.42,34.75255648416362,48.03051888377093
5092,83.38669700242463,16994343,-22.0,59.42,59.42,40.25742371894633,48.43498831912362
5176,83.52497099986067,16994317,-26.0,59.42,59.42,47.49819256155884,48.68704225120331
5259,83.45497999835061,16994292,-25.0,59.42,59.42,45.709642081280144,48.97666728031592
5343,83.42096699925605,16994270,-22.0,59.42,59.42,40.240885649047165,49.38165215998158
5426,83.42585700302152,16994247,-23.0,59.42,59.42,42.06755088231089,49.74808677885129
5510,83.4162680002919,16994223,-24.0,59.42,59.42,43.90162090429634,50.07575336271306
5593,83.46982099828892,16994199,-24.0,59.42,59.42,43.87345427606788,50.40422542048238
5676,83.48117200148408,16994172,-27.0,59.42,59.42,49.35092486245592,50.61699677570022
5760,83.46596099727321,16994149,-23.0,59.42,59.42,42.04733812972757,50.984034586214975
5843,83.45857500171405,16994124,-25.0,59.42,59.42,45.70767312462086,51.27371368664974
5927,83.52156699766056,16994107,-17.0,59.42,59.42,31.057776259126676,51.87333070852617
6010,83.45619500323664,16994087,-20.0,59.42,59.42,36.56718129051588,52.35609306121985
6094,83.45744899997953,16994064,-23.0,59.42,59.42,42.051626624435414,52.72300284544331
6177,83.45570899837185,16994043,-21.0,59.42,59.42,38.39576395172096,53.16713407847525
6261,83.45739899959881,16994022,-21.0,59.42,59.42,38.394986442608925,53.611290730287514
6344,83.45020900014788,16994003,-19.0,59.42,59.42,34.741314091494516,54.132586859193815
6428,83.45652099887957,16993984,-19.0,59.42,59.42,34.738686530126536,54.653977924900545
6512,83.89152500240016,16993964,-20.0,59.42,59.42,36.37742683081144,55.14328794007102
6595,83.87475799827371,16993939,-25.0,59.42,59.42,45.48087358658624,55.43922671889985
6679,83.76985699942452,16993919,-20.0,59.42,59.42,36.43026169330771,55.92670676365882
6763,83.84891800233163,16993893,-26.0,59.42,59.42,47.314685159559005,56.18363308136923
6847,83.83967299960204,16993875,-18.0,59.42,59.42,32.759932535316985,56.74941082639827
6931,83.86623399928794,16993851,-24.0,59.42,59.42,43.66607632615401,57.08384520823656
7015,83.84246200148482,16993823,-28.0,59.42,59.42,50.95819988473545,57.26342680362683
7098,83.8449219991162,16993799,-24.0,59.42,59.42,43.6771755245786,57.597540638330536
7182,83.82541700120782,16993776,-23.0,59.42,59.42,41.86703281564865,57.96998491427047
7266,83.7863999986439,16993744,-32.0,59.42,59.42,58.27691009613767,57.99422805933757
7350,83.86848499867483,16993714,-30.0,59.42,59.42,54.581130430844546,58.09695343886749
7434,83.74100800210726,16993681,-33.0,59.42,59.42,60.130639823421866,58.081890047285235
7517,83.6888710000494,16993651,-30.0,59.42,59.42,54.69827306843819,58.181913908791195
7601,83.83274399966467,16993626,-25.0,59.42,59.42,45.503666987689904,58.477220768196325
7685,83.80581600067671,16993593,-33.0,59.42,59.42,60.084140110089024,58.46313213346806
7769,83.8002639975457,16993557,-36.0,59.42,59.42,65.5506772945355,58.333088563352334
7853,83.71182799965027,16993529,-28.0,59.42,59.42,51.03772118699701,58.51070533354414
7936,83.44220900107757,16993500,-29.0,59.42,59.42,53.03130011895844,58.64564303881989
8019,83.41334400029154,16993461,-39.0,59.42,59.42,71.34263475103216,58.3939084964946
8103,83.42892099972232,16993432,-29.0,59.42,59.42,53.03974659027087,58.52864634109447
8186,83.4238120005466,16993406,-26.0,59.42,59.42,47.555788462699425,58.77917877227767
8270,83.40501299971947,16993370,-36.0,59.42,59.42,65.8613177425975,58.64319035541957
8353,83.39350299866055,16993336,-34.0,59.42,59.42,62.21094083712167,58.584276439861334
8436,83.41998499963665,16993304,-32.0,59.42,59.42,58.53288633438699,58.603008451433055
8520,83.40326600227854,16993270,-34.0,59.42,59.42,62.20365856066436,58.544241378161296
8603,83.42769400042016,16993229,-41.0,59.42,59.42,74.98833080048327,58.215475050074666
8687,83.40751499781618,16993196,-33.0,59.42,59.42,60.37106357570825,58.195395694431426
8770,83.41698500225903,16993159,-37.0,59.42,59.42,67.68108381011501,58.02096353490783
8854,83.41524400020717,16993121,-38.0,59.42,59.42,69.51175307639932,57.807881379701975
8937,83.41380499769002,16993087,-34.0,59.42,59.42,62.19579938109371,57.749272820166766
9020,83.39157500086003,16993053,-34.0,59.42,59.42,62.2123791425752,57.690329906196105
9104,83.5727859994222,16993018,-35.0,59.42,59.42,63.9032922979488,57.59548872041193
9187,83.52288199967006,16992982,-36.0,59.42,59.42,65.76837306118938,57.461273134348026
9271,83.47649200004525,16992952,-30.0,59.42,59.42,54.83743517573209,57.55810266968336
9354,83.53990999967209,16992919,-33.0,59.42,59.42,60.2753868258269,57.5400146258896
9438,83.4579640031734,16992884,-35.0,59.42,59.42,63.99121085283041,57.443446438341724
9521,83.53504399929079,16992855,-29.0,59.42,59.42,52.97236484561579,57.57978044581466
9605,83.90771099948324,16992825,-30.0,59.42,59.42,54.55561430794116,57.68309581136461
9689,83.93405999959214,16992792,-33.0,59.42,59.42,59.99233673016018,57.670936054547774
9773,83.81999300036114,16992761,-31.0,59.42,59.42,56.43313057010897,57.73430827127034
9857,83.49786499820766,16992736,-25.0,59.42,59.42,45.68616533736384,58.02457832026425
9940,83.46830200025579,16992707,-29.0,59.42,59.42,53.01472202119841,58.15990848218657
10024,83.90857700214838,16992674,-33.0,59.42,59.42,60.010556376091024,58.147365443568624
10108,83.84171999932732,16992647,-27.0,59.42,59.42,49.13869904992472,58.365559688550775
10191,83.5998139991716,16992626,-21.0,59.42,59.42,38.3295793356281,58.811858359866925
10275,83.47480800148332,16992603,-23.0,59.42,59.42,42.04288177952607,59.17902923540731
10358,83.41497299988987,16992571,-32.0,59.42,59.42,58.53640329064719,59.19768586305709
10442,83.42731700031436,16992548,-23.0,59.42,59.42,42.066814690466146,59.56414244128983
10525,83.40468399910606,16992518,-30.0,59.42,59.42,54.88464795093599,59.65989193492304
10609,83.40672399936011,16992494,-24.0,59.42,59.42,43.906644445453765,59.987414970449294
10692,83.4249860017735,16992463,-31.0,59.42,59.42,56.70033446903356,60.04484601034579
10775,83.41006499904324,16992429,-34.0,59.42,59.42,62.19858815970841,59.986181198659686
10859,83.58309300092515,16992406,-23.0,59.42,59.42,41.988413665622,60.354980755037616
10942,83.53133299897308,16992371,-35.0,59.42,59.42,63.93500474774724,60.259516087627745
11026,83.91384999777074,16992337,-34.0,59.42,59.42,61.82517285749402,60.20842854867468
11110,83.82856900061597,16992307,-30.0,59.42,59.42,54.60711990343487,60.31055356415155
11194,83.586484000989,16992268,-39.0,59.42,59.42,71.19485650699924,60.0614231664705
11277,83.41481300158193,16992240,-28.0,59.42,59.42,51.2194511233751,60.234572626893545
11361,83.41116399969906,16992203,-37.0,59.42,59.42,67.68580705989632,60.0600529154895
11444,83.40661399779492,16992167,-36.0,59.42,59.42,65.86005352819174,59.924088578743145
11527,83.41055699929711,16992140,-27.0,59.42,59.42,49.39270513335281,60.135797835780274
11611,83.43374500327627,16992099,-41.0,59.42,59.42,74.98289229830611,59.807122518936666
11694,83.40395499908482,16992065,-34.0,59.42,59.42,62.20314469867679,59.748365808650554
11778,83.40422800029046,16992028,-37.0,59.42,59.42,67.69143589585576,59.573741775046905
11861,83.40141900043818,16991992,-36.0,59.42,59.42,65.8641558900951,59.43769930196875
11945,83.41647300039767,16991950,-42.0,59.42,59.42,76.82764777431248,59.07014039251288
12028,83.40049099933822,16991915,-35.0,59.42,59.42,64.0353085201546,58.97270777147463
12111,83.40753499942366,16991881,-34.0,59.42,59.42,62.20047482863327,58.91400490685487
12195,83.40559999851394,16991838,-43.0,59.42,59.42,78.6671314275289,58.507658650161034
12278,83.56294600162073,16991796,-42.0,59.42,59.42,76.69298071570744,58.14230279534375
12362,83.44054500048514,16991760,-36.0,59.42,59.42,65.83327161235657,58.006848804205426
12445,83.42670499769156,16991714,-46.0,59.42,59.42,84.13424656941946,57.48494855176555
12529,83.45512700179825,16991678,-36.0,59.42,59.42,65.82176865396941,57.34971388395209
12612,83.40523500010022,16991644,-34.0,59.42,59.42,62.20219008127926,57.29097642576126
12695,83.40573199893697,16991607,-37.0,59.42,59.42,67.69021526238696,57.11637501333126
12779,83.41092699993169,16991564,-43.0,59.42,59.42,78.66210738648634,56.71010887840106
12862,83.40292600041721,16991523,-41.0,59.42,59.42,75.01059993499155,56.38097002256638
12946,83.40611699895817,16991483,-40.0,59.42,59.42,73.1782733042978,56.09050297135801
13029,83.3794130012393,16991448,-35.0,59.42,59.42,64.05149640230282,55.99275332273724
13112,83.4035900006711,16991415,-33.0,59.42,59.42,60.373904655476856,55.9726149324385
13196,83.44073899934301,16991381,-34.0,59.42,59.42,62.17572307564113,55.91441147880528
13279,83.39563600020483,16991354,-27.0,59.42,59.42,49.401542388439616,56.12589631375788
13363,83.40474600117886,16991318,-36.0,59.42,59.42,65.86152858042824,55.98990388105817
13446,83.40897299785865,16991293,-25.0,59.42,59.42,45.7348547586473,56.27883693325357
13529,83.40053999927477,16991260,-33.0,59.42,59.42,60.37611256076743,56.258652668836966
13613,83.43128500200692,16991234,-26.0,59.42,59.42,47.55152885580712,56.50929749909981
13696,83.39367900043726,16991209,-25.0,59.42,59.42,45.7432423098278,56.798000519059364
13780,83.42240799902356,16991185,-24.0,59.42,59.42,43.89838968737109,57.1257594527233
13863,83.40346600016346,16991157,-28.0,59.42,59.42,51.22641950505542,57.29873824644395
13947,83.41208799902233,16991128,-29.0,59.42,59.42,53.05045029177145,57.433222911140604
14030,83.4265379999124,16991102,-26.0,59.42,59.42,47.554234556085326,57.68379634322838
14113,83.43122999940533,16991075,-27.0,59.42,59.42,49.38046636618404,57.89581653639983
14197,83.43747000253643,16991048,-27.0,59.42,59.42,49.37677336992312,58.10793058350837
14280,83.41403599843034,16991016,-32.0,59.42,59.42,58.537060838200944,58.12657311801201
14364,83.40386499912711,16990988,-28.0,59.42,59.42,51.22617444101319,58.299557912951386
14447,83.4218010022596,16990954,-34.0,59.42,59.42,62.18983789512619,58.241069618822145
14530,83.39912299925345,16990923,-31.0,59.42,59.42,56.7179178780734,58.298111661379934
14614,83.40174199838657,16990894,-29.0,59.42,59.42,53.05703120937934,58.432440715114154
14697,83.42033200096921,16990864,-30.0,59.42,59.42,54.87435267815543,58.52842556545338
14781,83.39555800193921,16990827,-37.0,59.42,59.42,67.69847325673771,58.35367112911391
14864,83.40199899976142,16990799,-28.0,59.42,59.42,51.22732055273905,58.526627858139946
14948,83.42393899874878,16990763,-36.0,59.42,59.42,65.8463760933464,58.39092410131888
15031,83.43787999911001,16990734,-29.0,59.42,59.42,53.03405153836842,58.525796695428845
15114,83.40893400236382,16990704,-30.0,59.42,59.42,54.88185136882662,58.62161011203293
15198,83.54108299681684,16990670,-34.0,59.42,59.42,62.10104172874653,58.564915901108215
15281,83.4610000019893,16990633,-37.0,59.42,59.42,67.64539069733688,58.39114575744087
15365,83.41165999809164,16990602,-31.0,59.42,59.42,56.709393021110266,58.448376365080364
15448,83.4045990013692,16990566,-36.0,59.42,59.42,65.86164466074374,58.31238172140246
15532,83.39925499967649,16990531,-35.0,59.42,59.42,64.03625754085833,58.214930510079554
15615,83.4305870012031,16990494,-37.0,59.42,59.42,67.67004951126121,58.04070293397144
15698,83.48357399881934,16990459,-35.0,59.42,59.42,63.9715804686384,57.94451993836495
15782,83.40970200151787,16990424,-35.0,59.42,59.42,64.02823704822508,57.847225857132045
15865,83.41878200008068,16990382,-42.0,59.42,59.42,76.82552121468042,57.479701676618845
15949,83.49331699719187,16990351,-31.0,59.42,59.42,56.65393087130664,57.538160461664006
16032,83.45325100162881,16990317,-34.0,59.42,59.42,62.16640117649512,57.48014519714716
16116,83.4264160002931,16990282,-35.0,59.42,59.42,64.0154093621406,57.38310250594671
16199,83.46332400105894,16990245,-37.0,59.42,59.42,67.64350714157239,57.20936731682312
16283,83.43444999991334,16990206,-39.0,59.42,59.42,71.32458755803125,56.95795022324252
16366,83.44333899731282,16990170,-36.0,59.42,59.42,65.83106726681802,56.822538255737356
16449,83.42460800122353,16990125,-45.0,59.42,59.42,82.30731006880241,56.339230272843366
16533,83.49197899951832,16990088,-37.0,59.42,59.42,67.62029144329627,56.16592607459691
16616,83.46906600127113,16990055,-33.0,59.42,59.42,60.326545292220196,56.146772488361954
16700,83.43254200008232,16990017,-38.0,59.42,59.42,69.49734126216937,55.9339505069666
16783,83.41668099819799,16989978,-39.0,59.42,59.42,71.33978076283753,55.682266155384006
16867,83.41580500200507,16989942,-36.0,59.42,59.42,65.85279686946569,55.54644005765979
16950,83.4220920005464,16989903,-39.0,59.42,59.42,71.335153454747,55.29483709127259
17034,83.435696997185,16989862,-41.0,59.42,59.42,74.98113805936171,54.96619113375935
17117,83.42718700077967,16989830,-32.0,59.42,59.42,58.52783337827713,54.985031468379646
17200,83.43200600211276,16989788,-42.0,59.42,59.42,76.81334434278989,54.617706185948514
17284,83.35818499836023,16989755,-33.0,59.42,59.42,60.406790175722435,54.59688487319909
17367,83.5409540013643,16989721,-34.0,59.42,59.42,62.10113761886506,54.54018872209407
17451,83.42510399961611,16989689,-32.0,59.42,59.42,58.529294731505146,54.558997726944796
17534,83.4114839999529,16989655,-34.0,59.42,59.42,62.19753003378922,54.50035425800793
17618,83.4162879982614,16989627,-28.0,59.42,59.42,51.21854544269638,54.673525903395095
17701,83.51332600068417,16989597,-30.0,59.42,59.42,54.81324883064169,54.77090944742342
17785,83.8949130011315,16989568,-29.0,59.42,59.42,52.745138767416314,54.912656132093986
17869,83.79545500065433,16989540,-28.0,59.42,59.42,50.9867860669369,55.09153070987445
17953,83.74033799918834,16989507,-33.0,59.42,59.42,60.13112092613964,55.076457240987665
18036,83.58185999895795,16989482,-25.0,59.42,59.42,45.64025334770678,55.36799063253942
18120,83.807163999154,16989454,-28.0,59.42,59.42,50.97966252077363,55.547041321707255
18204,83.91722700253013,16989421,-33.0,59.42,59.42,60.00437062193656,55.53462838504191
18288,83.8802799989935,16989390,-31.0,59.42,59.42,56.392570571196934,55.59890735967123
18371,83.58066199798486,16989367,-23.0,59.42,59.42,41.98963492846725,55.96767035209363
18455,83.53693300159648,16989339,-28.0,59.42,59.42,51.14457502789034,56.14265658127439
18538,83.4875969994755,16989312,-27.0,59.42,59.42,49.34712693791968,56.355524572879204
18622,83.46939799957909,16989283,-29.0,59.42,59.42,53.01402590860083,56.49087121938486
18705,83.42580899989116,16989254,-29.0,59.42,59.42,53.04172511087993,56.62556225736777
18789,83.42453600198496,16989227,-27.0,59.42,59.42,49.384428662293956,56.837481768215895
18872,83.44576499803225,16989197,-30.0,59.42,59.42,54.857627812003955,56.933849148316135
18956,83.45332300086739,16989169,-28.0,59.42,59.42,51.19581562325078,57.107577825604054
19039,83.4285919991089,16989143,-26.0,59.42,59.42,47.5530637780915,57.358182151251874
19122,83.42336900022929,16989115,-28.0,59.42,59.42,51.21419799634629,57.531460299776825
19206,83.42794100099127,16989077,-38.0,59.42,59.42,69.50117399734347,57.31856911619195
19289,83.42317599817761,16989047,-30.0,59.42,59.42,54.872481944945356,57.41459674220445
19373,83.41574600126478,16989012,-35.0,59.42,59.42,64.02359779644031,57.31739356688299
19456,83.45140100209392,16988983,-29.0,59.42,59.42,53.02545882979207,57.45246952617353
19539,83.41671599919209,16988944,-39.0,59.42,59.42,71.33975082922991,57.20078570102995
19623,83.41816000029212,16988917,-27.0,59.42,59.42,49.38820332240093,57.41260931242911
19706,83.43423699989216,16988884,-33.0,59.42,59.42,60.351728159646356,57.39293187406847
19790,83.4268289981992,16988845,-39.0,59.42,59.42,71.331103025664,57.141400155382655
19873,83.46365800025524,16988804,-41.0,59.42,59.42,74.95601876934113,56.81317475057879
19957,83.40996600236394,16988770,-34.0,59.42,59.42,62.198661981266916,56.75450844991457
20040,83.43501599665615,16988734,-36.0,59.42,59.42,65.83763419809438,56.61897129875746
20124,83.4163540021109,16988702,-32.0,59.42,59.42,58.535434189277055,56.637648697630084
20207,83.54006999798003,16988670,-32.0,59.42,59.42,58.44874800940513,56.658186870135324
20291,83.4845250028593,16988628,-42.0,59.42,59.42,76.76502209278313,56.29165150958224
20374,83.41851699879044,16988591,-37.0,59.42,59.42,67.679840834462,56.11724239233971
20457,83.41867499984801,16988551,-40.0,59.42,59.42,73.16725691232953,55.82696422209836
20541,83.55444900007569,16988515,-36.0,59.42,59.42,65.74352566785551,55.69322342542287
20624,83.38281200121855,16988475,-40.0,59.42,59.42,73.19872619444405,55.40240585102633
20708,83.40582399978302,16988446,-29.0,59.42,59.42,53.05443452170093,55.53679630086793
20791,83.39158299713745,16988409,-37.0,59.42,59.42,67.7017002221771,55.36198207772342
20875,83.43763700031559,16988373,-36.0,59.42,59.42,65.83556605850694,55.2264843482633
20958,83.45710700086784,16988346,-27.0,59.42,59.42,49.36515528668109,55.43889374932718
21041,83.42178100065212,16988308,-38.0,59.42,59.42,69.50630607736214,55.2259099151022
21125,83.41147100145463,16988272,-36.0,59.42,59.42,65.85621853382976,55.09001863103008
21208,83.41082100014319,16988234,-38.0,59.42,59.42,69.51543905484453,54.87686995086245
21292,83.43603899993468,16988200,-34.0,59.42,59.42,62.179225469392925,54.818595806006876
21375,83.42421599809313,16988165,-35.0,59.42,59.42,64.01709752953593,54.72152002526084
21459,83.4185730018362,16988134,-31.0,59.42,59.42,56.70469344124215,54.77885460922934
21542,83.41426399783813,16988110,-24.0,59.42,59.42,43.902675627455174,55.10649105151646
21625,83.45638399987365,16988072,-38.0,59.42,59.42,69.47748711181613,54.89402767018934
21709,83.41034499972011,16988043,-29.0,59.42,59.42,53.051558870064,55.02848611897817
21792,83.43585500188055,16988009,-34.0,59.42,59.42,62.17936259097564,54.970209206665366
21876,83.45271600046544,16987987,-22.0,59.42,59.42,40.225576285992624,55.375671613136646
21959,83.39678499760339,16987962,-25.0,59.42,59.42,45.74153866644409,55.664421349428956
22043,83.54699499977869,16987934,-28.0,59.42,59.42,51.13841542130052,55.83955891798001
22126,83.42835300209117,16987913,-21.0,59.42,59.42,38.40835384877706,56.28327869802064
22209,83.4205409992137,16987887,-26.0,59.42,59.42,47.5576531718656,56.533761931094965
22293,83.39949099899968,16987864,-23.0,59.42,59.42,42.08085016270776,56.89979998713756
22376,83.422233001329,16987841,-23.0,59.42,59.42,42.06937836726439,57.26618009853031
22460,83.43056599915144,16987814,-27.0,59.42,59.42,49.380859371335234,57.47819030468145
22543,83.43049199902453,16987789,-25.0,59.42,59.42,45.72305849124804,57.767447017448696
22627,83.40251600020565,16987760,-29.0,59.42,59.42,53.05653882329028,57.9017877127024
22710,83.4068930016656,16987738,-22.0,59.42,59.42,40.24767585675399,58.30656090976842
22793,83.40874399800668,16987709,-29.0,59.42,59.42,53.05257717621009,58.440995278390794
22877,83.40810800291365,16987680,-29.0,59.42,59.42,53.05298170737097,58.57542008120973
22960,83.40321299692732,16987650,-30.0,59.42,59.42,54.88561596444307,58.67114744995886
23044,83.42247100154054,16987626,-24.0,59.42,59.42,43.89835653432482,58.99890733122397
23127,83.41265700073563,16987598,-28.0,59.42,59.42,51.22077501334504,59.17202436391204
23211,83.49864299816545,16987566,-32.0,59.42,59.42,58.4777467593968,59.191939445859006
23294,83.4111540025333,16987536,-30.0,59.42,59.42,54.88039068025569,59.28778625279189
23377,83.41508800003794,16987504,-32.0,59.42,59.42,58.536322589479006,59.306444610122966
23461,83.42202299900237,16987470,-34.0,59.42,59.42,62.18967239996137,59.24795965497737
23544,83.40988200143329,16987433,-37.0,59.42,59.42,67.6868473813209,59.07342066143804
23628,83.45856699816068,16987401,-32.0,59.42,59.42,58.50582721013663,59.09273297279268
23711,83.4138409991283,16987368,-33.0,59.42,59.42,60.36648510979877,59.07274876455831
23794,83.41567599927657,16987337,-31.0,59.42,59.42,56.70666277902038,59.13003977561664
23878,83.35480300229392,16987300,-37.0,59.42,59.42,67.7315733440055,58.95467235606343
23961,83.55437099817209,16987267,-33.0,59.42,59.42,60.264954788962015,58.936801815629046
24045,83.45766800266574,16987230,-37.0,59.42,59.42,67.64809140059685,58.76298155640112
24128,83.46390799852088,16987194,-36.0,59.42,59.42,65.81484373577796,58.627878960815316
24212,83.4258190006949,16987157,-37.0,59.42,59.42,67.67391702894727,58.453579670701565
24295,83.44132199999876,16987128,-29.0,59.42,59.42,53.03186385427912,58.58850403487128
24379,83.4493719994498,16987096,-32.0,59.42,59.42,58.51227376560957,58.607678047123756
24462,83.50189200064051,16987062,-34.0,59.42,59.42,62.13018839393729,58.55039437667273
24546,83.45174200076144,16987032,-30.0,59.42,59.42,54.85369878448112,58.64685165500322
24629,83.40085399686359,16986993,-39.0,59.42,59.42,71.35331893122813,58.394929254439496
24712,83.3356820003246,16986962,-31.0,59.42,59.42,56.76109555756171,58.4510171007577
24796,83.41304400164518,16986926,-36.0,59.42,59.42,65.85497661962387,58.31514947568989
24879,83.42888599872822,16986889,-37.0,59.42,59.42,67.67142921231219,58.14089631533512
24963,83.43485600198619,16986849,-40.0,59.42,59.42,73.15306716481544,57.850861518490376
25046,83.53580299808527,16986812,-37.0,59.42,59.42,67.58481693477474,57.67821646331137
25130,83.64974000141956,16986778,-34.0,59.42,59.42,62.02037545080186,57.62315652843757
25213,83.67826500034425,16986744,-34.0,59.42,59.42,61.9992333878894,57.56852562915852
25297,83.57510199857643,16986709,-35.0,59.42,59.42,63.90152143596509,57.47371927759388
25381,83.69529500123463,16986675,-34.0,59.42,59.42,61.9866180192503,57.419344521236354
25464,83.68430300106411,16986648,-27.0,59.42,59.42,49.23113295001827,57.635171106340444
25548,83.92798799832235,16986619,-29.0,59.42,59.42,52.72435255106381,57.77741526170782
25632,84.14285199978622,16986588,-31.0,59.42,59.42,56.21659471902638,57.845643499747304
25716,83.89923199865734,16986558,-30.0,59.42,59.42,54.56112779224555,57.948831335295516
25800,83.85626500239596,16986531,-27.0,59.42,59.42,49.130175864108494,58.16724434712351
25884,83.89208600056008,16986502,-29.0,59.42,59.42,52.7469161762822,58.30894851176192
25968,83.85731399903307,16986468,-34.0,59.42,59.42,61.86685494493445,58.25701063251934
26052,83.87533299901406,16986443,-25.0,59.42,59.42,45.4805617960389,58.552958059754616
26136,83.89625099880504,16986411,-32.0,59.42,59.42,58.20060422091503,58.578853439386705
26220,83.85471900328412,16986387,-24.0,59.42,59.42,43.67207258611857,58.913114627768536
26303,83.840978997614,16986362,-25.0,59.42,59.42,45.49919754316753,59.20854534720438
